CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalMethod,IntervalStatus,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent,ReplicateID,ReplicateIndex,NumReplicates
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,4,53,1.49038133490722,0.1,0.9,0.834365051048822,1.19699672921519,0,closed_loop_monte_carlo,ok,0.362631678166366,-0.9,0.9,6.230323792007,0.0692258199111889,0.00402924086851517,0,0.0651965790426738,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,5,54,1.48761534509619,0.1,0.9,0.853326351324417,1.18978309617968,0,closed_loop_monte_carlo,ok,0.336456744855266,-0.9,0.9,6.29310172318537,0.0699233524798375,0.00373840827616962,0,0.0661849442036678,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,6,55,1.48450847400365,0.1,0.9,0.883746899922801,1.1920039445839,0,closed_loop_monte_carlo,ok,0.308257044661098,-0.9,0.9,6.15834763305615,0.0684260848117351,0.0034250782740122,0,0.0650010065377228,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,7,56,1.48106440388863,0.1,0.9,0.901207741480669,1.26099878746711,0,closed_loop_monte_carlo,ok,0.359791045986445,-0.9,0.9,4.76110337441675,0.0529011486046306,0.00399767828873828,0,0.0489034703158923,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,1,50,1.4966032770697,0.2,0.8,0.998312139214832,1.19122397077538,0,closed_loop_monte_carlo,ok,0.192911831560543,-0.8,0.8,3.24670489450381,0.0721489976556402,0.00428692959023429,0,0.0678620680654059,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,2,51,1.49487796559399,0.2,0.8,0.953195826088128,1.20727363964556,0,closed_loop_monte_carlo,ok,0.254077813557431,-0.8,0.8,3.13012107304179,0.0695582460675953,0.00564617363460957,0,0.0639120724329857,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,3,52,1.49280316518971,0.2,0.8,0.909930805300816,1.21407963703217,0,closed_loop_monte_carlo,ok,0.304148831731359,-0.8,0.8,3.09138411330671,0.0686974247401492,0.00675886292736352,0,0.0619385618127857,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,4,53,1.49038133490722,0.2,0.8,0.890370203522119,1.19483459469205,0,closed_loop_monte_carlo,ok,0.304464391169934,-0.8,0.8,3.25993179332159,0.0724429287404799,0.00676587535933186,0,0.065677053381148,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,5,54,1.48761534509619,0.2,0.8,0.90348240744856,1.17157981094172,0,closed_loop_monte_carlo,ok,0.268097403493157,-0.8,0.8,3.42845274503788,0.0761878387786196,0.00595772007762571,0,0.0702301187009939,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,6,55,1.48450847400365,0.2,0.8,0.939880920891285,1.18629086880813,0,closed_loop_monte_carlo,ok,0.246409947916846,-0.8,0.8,3.22858599987205,0.0717463555527122,0.00547577662037436,0,0.0662705789323378,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,7,56,1.48106440388863,0.2,0.8,0.93531987976103,1.22619768648259,0,closed_loop_monte_carlo,ok,0.290877806721556,-0.8,0.8,2.83954498078199,0.0631009995729331,0.00646395126047903,0,0.0566370483124541,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,1,50,1.4966032770697,0.5,0.5,1.05237093534674,1.07425274396128,0,closed_loop_monte_carlo,ok,0.0218818086145471,-0.5,0.5,1.71128394104822,0.0950713300582343,0.00121565603414151,0,0.0938556740240928,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,2,51,1.49487796559399,0.5,0.5,0.984721137797108,1.17978549201682,0,closed_loop_monte_carlo,ok,0.195064354219717,-0.5,0.5,1.4554342485284,0.0808574582515776,0.010836908567762,0,0.0700205496838156,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,3,52,1.49280316518971,0.5,0.5,0.958254878124206,1.20044223479225,0,closed_loop_monte_carlo,ok,0.24218735666804,-0.5,0.5,1.4116310782579,0.0784239487921054,0.0134548531482245,0,0.064969095643881,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,4,53,1.49038133490722,0.5,0.5,0.963723289847557,1.15871249090522,0,closed_loop_monte_carlo,ok,0.194989201057659,-0.5,0.5,1.52166457706567,0.0845369209480928,0.0108327333920922,0,0.0737041875560006,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,5,54,1.48761534509619,0.5,0.5,0.968455299493257,1.15129205687879,0,closed_loop_monte_carlo,ok,0.182836757385536,-0.5,0.5,1.52812991025512,0.0848961061252845,0.0101575976325298,0,0.0747385084927548,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,6,55,1.48450847400365,0.5,0.5,1.0355243008873,1.15295467760379,0,closed_loop_monte_carlo,ok,0.117430376716485,-0.5,0.5,1.44364556231593,0.0802025312397738,0.00652390981758253,0,0.0736786214221913,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,7,56,1.48106440388863,0.5,0.5,0.987045271212692,1.18001826787956,0,closed_loop_monte_carlo,ok,0.19297299666687,-0.5,0.5,1.39715754070314,0.0776198633723968,0.0107207220370483,0,0.0668991413353485,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,1,57,1.47728721665793,0.05,0.95,1.29184271513592,1.66756472778384,1,closed_loop_monte_carlo,ok,0.375722012647919,0.05,0.05,0.375722012647919,0.00208734451471066,0.00208734451471066,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,2,58,1.47318138902826,0.05,0.95,1.26846425938716,1.81160318705467,1,closed_loop_monte_carlo,ok,0.54313892766751,0.05,0.05,0.54313892766751,0.00301743848704172,0.00301743848704172,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,3,59,1.46875178722047,0.05,0.95,1.23274094847283,1.75655045098765,1,closed_loop_monte_carlo,ok,0.523809502514821,0.05,0.05,0.523809502514821,0.002910052791749,0.002910052791749,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,4,60,1.46400366119206,0.05,0.95,1.28186096392388,1.94813301349534,1,closed_loop_monte_carlo,ok,0.666272049571462,0.05,0.05,0.666272049571462,0.00370151138650812,0.00370151138650812,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,5,61,1.45894263841497,0.05,0.95,1.45566794143,2.03476581637067,1,closed_loop_monte_carlo,ok,0.579097874940667,0.05,0.05,0.579097874940667,0.00321721041633704,0.00321721041633704,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,6,62,1.45357471720592,0.05,0.95,1.53317458830303,1.97379362757264,0,closed_loop_monte_carlo,ok,0.440619039269617,-0.95,0.95,3.62461388315395,0.0201367437952997,0.00244788355149787,0.0176888602438019,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,7,63,1.44790625961717,0.05,0.95,1.59036619909041,2.18365388209021,0,closed_loop_monte_carlo,ok,0.593287682999799,-0.95,0.95,6.29168526192923,0.0349538070107179,0.00329604268333222,0.0316577643273857,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,1,57,1.47728721665793,0.1,0.9,1.29184271513592,1.66756472778384,1,closed_loop_monte_carlo,ok,0.375722012647919,0.1,0.1,0.375722012647919,0.00417468902942132,0.00417468902942132,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,2,58,1.47318138902826,0.1,0.9,1.26846425938716,1.81160318705467,1,closed_loop_monte_carlo,ok,0.54313892766751,0.1,0.1,0.54313892766751,0.00603487697408344,0.00603487697408344,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,3,59,1.46875178722047,0.1,0.9,1.23274094847283,1.75655045098765,1,closed_loop_monte_carlo,ok,0.523809502514821,0.1,0.1,0.523809502514821,0.00582010558349801,0.00582010558349801,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,4,60,1.46400366119206,0.1,0.9,1.28186096392388,1.94813301349534,1,closed_loop_monte_carlo,ok,0.666272049571462,0.1,0.1,0.666272049571462,0.00740302277301625,0.00740302277301625,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,5,61,1.45894263841497,0.1,0.9,1.45566794143,2.03476581637067,1,closed_loop_monte_carlo,ok,0.579097874940667,0.1,0.1,0.579097874940667,0.00643442083267408,0.00643442083267408,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,6,62,1.45357471720592,0.1,0.9,1.53317458830303,1.97379362757264,0,closed_loop_monte_carlo,ok,0.440619039269617,-0.9,0.9,2.03261646121179,0.0225846273467976,0.00489576710299575,0.0176888602438019,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,7,63,1.44790625961717,0.1,0.9,1.59036619909041,2.18365388209021,0,closed_loop_monte_carlo,ok,0.593287682999799,-0.9,0.9,3.44248647246451,0.0382498496940502,0.00659208536666443,0.0316577643273857,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,1,57,1.47728721665793,0.2,0.8,1.34113706706531,1.59568024571019,1,closed_loop_monte_carlo,ok,0.254543178644878,0.2,0.2,0.254543178644878,0.00565651508099729,0.00565651508099729,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,2,58,1.47318138902826,0.2,0.8,1.29727119949551,1.70437157685734,1,closed_loop_monte_carlo,ok,0.407100377361831,0.2,0.2,0.407100377361831,0.00904667505248514,0.00904667505248514,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,3,59,1.46875178722047,0.2,0.8,1.27912841687496,1.75567970891249,1,closed_loop_monte_carlo,ok,0.476551292037531,0.2,0.2,0.476551292037531,0.0105900287119451,0.0105900287119451,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,4,60,1.46400366119206,0.2,0.8,1.37465517276374,1.8931513102641,1,closed_loop_monte_carlo,ok,0.518496137500364,0.2,0.2,0.518496137500364,0.011522136388897,0.011522136388897,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,5,61,1.45894263841497,0.2,0.8,1.47760594199096,1.94311780351488,0,closed_loop_monte_carlo,ok,0.465511861523929,-0.8,0.8,0.652144897283751,0.0144921088285278,0.0103447080338651,0.00414740079466272,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,6,62,1.45357471720592,0.2,0.8,1.54362665258577,1.91876416355397,0,closed_loop_monte_carlo,ok,0.375137510968203,-0.8,0.8,1.27565686476668,0.0283479303281484,0.00833638913262673,0.0200115411955217,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,7,63,1.44790625961717,0.2,0.8,1.65429141869504,2.05496182725762,0,closed_loop_monte_carlo,ok,0.400670408562579,-0.8,0.8,2.46452199934122,0.0547671555409161,0.00890378685694621,0.0458633686839699,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,1,57,1.47728721665793,0.5,0.5,1.42030840704032,1.48017991249186,1,closed_loop_monte_carlo,ok,0.0598715054515417,0.5,0.5,0.0598715054515417,0.00332619474730787,0.00332619474730787,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,2,58,1.47318138902826,0.5,0.5,1.41869096539114,1.59544388014171,1,closed_loop_monte_carlo,ok,0.176752914750576,0.5,0.5,0.176752914750576,0.00981960637503202,0.00981960637503202,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,3,59,1.46875178722047,0.5,0.5,1.44728398608137,1.75085456085991,1,closed_loop_monte_carlo,ok,0.303570574778537,0.5,0.5,0.303570574778537,0.0168650319321409,0.0168650319321409,0,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,4,60,1.46400366119206,0.5,0.5,1.47430706736823,1.73029726000165,0,closed_loop_monte_carlo,ok,0.255990192633423,-0.5,0.5,0.297203817338086,0.0165113231854492,0.0142216773685235,0.00228964581692568,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,5,61,1.45894263841497,0.5,0.5,1.55912467952908,1.73084407334147,0,closed_loop_monte_carlo,ok,0.171719393812389,-0.5,0.5,0.572447558268826,0.0318026421260459,0.00953996632291048,0.0222626758031354,0,rep001,1,2
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,6,62,1.45357471720592,0.5,0.5,1.56415956337416,1.79685487727709,0,closed_loop_monte_carlo,ok,0.232695313902934,-0.5,0.5,0.675034698575879,0.03750192769866,0.0129275174390519,0.0245744102596081,0,rep001,1,2
