CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,140,141,0.0264206692543812,0.0264206692543812,0.0674251930038002,0.0607692903096506,0.00675214336773896,0.0171254148265495,0,0.00254311106009275,0.875,0.0875,0.2125,0.25109899622857,1,closed_loop_monte_carlo,ok,ok,-280.871441068134
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,147,148,0.024192903868049,0.024192903868049,0.0581207480699227,0.0473834993416418,0.00526483326018242,0.0185510308156558,0,0.00037703979221079,0.982142857142857,0.194642857142857,0.2125,0.270573667167629,1,closed_loop_monte_carlo,ok,ok,-297.155969207182
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,154,155,0.0317093773049741,0.0317093773049741,0.0901491029961187,0.0815398802392195,0.00905998669324661,0.0162847440383809,0,0.00636464657334653,0.821428571428571,0.0339285714285714,0.233928571428571,0.241490707971475,1,closed_loop_monte_carlo,ok,ok,-315.890341282022
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,161,162,0.0392910301835796,0.0392910301835796,0.116055672145318,0.102533319256387,0.0113925910284875,0.0182238697517998,0,0.00967456940329235,0.785714285714286,-0.00178571428571429,0.233928571428571,0.269029382936178,1,closed_loop_monte_carlo,ok,ok,-328.518029707154
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,168,169,0.0527456256456875,0.0527456256456875,0.144063133940746,0.133926605179425,0.0148807339088251,0.0192608648412606,0,0.0186040268956019,0.625,-0.1625,0.301785714285714,0.283236258299179,1,closed_loop_monte_carlo,ok,ok,-333.191276643228
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,175,176,0.0898685718553432,0.0898685718553432,0.21129390703916,0.206191876078736,0.0229102084531929,0.0194200684367156,0,0.0475382949654346,0.267857142857143,-0.519642857142857,0.553571428571429,0.28372687183637,1,closed_loop_monte_carlo,ok,ok,-346.546061651306
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,182,183,0.0574293580100498,0.0574293580100498,0.163414749868244,0.156311158190867,0.0173679064656519,0.0240453267624475,0,0.0160161247819504,0.696428571428571,-0.0910714285714286,0.269642857142857,0.351861929099814,1,closed_loop_monte_carlo,ok,ok,-358.164760056548
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,189,190,0.0667673780101182,0.0667673780101182,0.183194615477175,0.175818008685737,0.0195353342984152,0.0241006488228499,0,0.0231313948888531,0.625,-0.1625,0.2875,0.352638326316886,1,closed_loop_monte_carlo,ok,ok,-375.950249027849
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,196,197,0.0334827785208855,0.0334827785208855,0.0633220458433615,0.051090147990666,0.00567668311007401,0.0278060954108115,0,0,1,0.2125,0.2125,0.417608580845233,1,closed_loop_monte_carlo,ok,ok,-386.31973453696
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,203,204,0.0379225305975366,0.0379225305975366,0.0924843730256987,0.0830128273413002,0.00922364748236669,0.0266472941657578,0,0.0020515889494121,0.892857142857143,0.105357142857143,0.2125,0.403692564822066,1,closed_loop_monte_carlo,ok,ok,-391.148484854559
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,210,211,0.0352656506142401,0.0352656506142401,0.0659040679918133,0.0604855664089771,0.00672061848988635,0.0285450321243538,0,0,1,0.2125,0.2125,0.42730283087669,1,closed_loop_monte_carlo,ok,ok,-409.203027857303
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,217,218,0.0376665387185285,0.0376665387185285,0.0830734925108395,0.0818615047719183,0.00909572275243537,0.0285708159660932,0,0,1,0.2125,0.2125,0.414558013113107,1,closed_loop_monte_carlo,ok,ok,-421.397138810586
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,224,225,0.0352212808695922,0.0352212808695922,0.068069666542366,0.0653581694906355,0.00726201883229283,0.0278416659262195,0,0.000117596111079941,0.964285714285714,0.176785714285714,0.2125,0.409939531496531,1,closed_loop_monte_carlo,ok,ok,-439.977787568475
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,231,232,0.0299457527757891,0.0299457527757891,0.0210417011102613,0.0180505062796376,0.00200561180884862,0.0279401409669405,0,0,1,0.2125,0.2125,0.407230961678705,1,closed_loop_monte_carlo,ok,ok,-456.110957772519
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,238,239,0.0389926187210919,0.0389926187210919,0.0769970212859143,0.0741939842978199,0.0082437760330911,0.0301005509209513,0.000648291767049575,0,0.928571428571429,0.141071428571429,0.2125,0.447042624015437,1,closed_loop_monte_carlo,ok,ok,-470.743672353864
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,245,246,0.0324226338449125,0.0324226338449125,0.0583805310068203,0.0497431598809289,0.00552701776454765,0.0268956160803649,0,0,1,0.2125,0.2125,0.38799945667406,1,closed_loop_monte_carlo,ok,ok,-486.769395986124
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,252,253,0.0329129848167465,0.0329129848167465,0.0513613829926617,0.0484664206142509,0.00538515784602788,0.0275278269707186,0,0,1,0.2125,0.2125,0.409299925615779,1,closed_loop_monte_carlo,ok,ok,-496.730928875941
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,259,260,0.0290037270743745,0.0290037270743745,0.0292291582552535,0.0253409478993945,0.0028156608777105,0.026188066196664,0,0,1,0.2125,0.2125,0.395578889265631,1,closed_loop_monte_carlo,ok,ok,-501.410518761768
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,266,267,0.0266644914956033,0.0266644914956033,0.0380683863394352,0.0319355246764036,0.00354839163071151,0.022988876364247,0,0.000127223500644724,0.982142857142857,0.194642857142857,0.2125,0.33497107657765,1,closed_loop_monte_carlo,ok,ok,-519.245340855654
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,273,274,0.0382742353554262,0.0382742353554262,0.100245991551484,0.0961872332168327,0.0106874703574259,0.0246029196821492,0.00298384531585111,0,0.857142857142857,0.0696428571428571,0.2125,0.361570438014744,1,closed_loop_monte_carlo,ok,ok,-534.33231867962
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,280,281,0.0351393915477299,0.0351393915477299,0.0916466490193972,0.0834695460235389,0.00927439400261543,0.0216047742005488,0.00426022334456576,0,0.839285714285714,0.0517857142857143,0.2125,0.315391988043594,1,closed_loop_monte_carlo,ok,ok,-552.723560467096
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,287,288,0.0361969787849193,0.0361969787849193,0.0969126924627751,0.0929197620342704,0.0103244180038078,0.0212512193758663,0.00462134140524516,0,0.785714285714286,-0.00178571428571429,0.2125,0.308693555405636,1,closed_loop_monte_carlo,ok,ok,-569.731650975244
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,294,295,0.0361424335645777,0.0361424335645777,0.0960052186729207,0.0939013181965845,0.0104334797996205,0.0202807180704686,0.00542823569448862,0,0.803571428571429,0.0160714285714286,0.2125,0.295946186944207,1,closed_loop_monte_carlo,ok,ok,-580.900090987906
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,301,302,0.0216046656333251,0.0216046656333251,0.0414496823957938,0.0404985660673237,0.00449984067414708,0.0169298680402251,0,0.000174956918952961,0.946428571428571,0.158928571428571,0.2125,0.247853051121806,1,closed_loop_monte_carlo,ok,ok,-595.191365745251
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,308,309,0.0187272215242665,0.0187272215242665,0.0127093518209368,0.0111027316505175,0.0012336368500575,0.017493584674209,0,0,1,0.2125,0.2125,0.258425997930474,1,closed_loop_monte_carlo,ok,ok,-613.379799621754
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,315,316,0.0306057008147952,0.0306057008147952,0.0880826796665035,0.0866597900845212,0.00962886556494679,0.0158281307212448,0,0.00514870452860362,0.767857142857143,-0.0196428571428571,0.2125,0.236772686803111,1,closed_loop_monte_carlo,ok,ok,-631.382108319254
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,322,323,0.0197384655648875,0.0197384655648875,0.0201360320635727,0.016092619730733,0.00178806885897033,0.0179503967059172,0,0,1,0.2125,0.2125,0.26521085777646,1,closed_loop_monte_carlo,ok,ok,-645.614747187658
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,329,330,0.0282526519833392,0.0282526519833392,0.0765898739902117,0.0692253638617377,0.00769170709574864,0.0168483841490631,0,0.00371256073852745,0.857142857142857,0.0696428571428571,0.2125,0.244079080436711,1,closed_loop_monte_carlo,ok,ok,-661.119076165636
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,336,337,0.0484256175048388,0.0484256175048388,0.13356676202771,0.128029836728237,0.0142255374142485,0.0173575558175994,0,0.0168425242729908,0.589285714285714,-0.198214285714286,0.3125,0.252182454717398,1,closed_loop_monte_carlo,ok,ok,-679.505534026547
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,343,344,0.0508438200617505,0.0508438200617505,0.133132486971003,0.127498929454665,0.014166547717185,0.0175235737054947,0,0.0191536986390708,0.589285714285714,-0.198214285714286,0.316071428571429,0.263170517655116,1,closed_loop_monte_carlo,ok,ok,-693.681546382156
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,350,351,0.0379499884511519,0.0379499884511519,0.111613557017807,0.104413920803997,0.0116015467559997,0.0205314461042497,0,0.00581699559090252,0.803571428571429,0.0160714285714286,0.223214285714286,0.298758864063081,1,closed_loop_monte_carlo,ok,ok,-708.390068111498
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,0.0326233483823127,0.0326233483823127,0.0584651206235575,0.0486769469529652,0.00540854966144057,0.0259483263063414,0.00126647241453073,0,0.964285714285714,0.176785714285714,0.2125,0.385029382149201,1,closed_loop_monte_carlo,ok,ok,-102.277432900866
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,0.0335888486717619,0.0335888486717619,0.049990231508415,0.0445742657151361,0.00495269619057068,0.0286245071158722,1.16453653190027e-05,0,0.982142857142857,0.194642857142857,0.2125,0.429330350037175,1,closed_loop_monte_carlo,ok,ok,-102.771723693303
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,63,64,0.0341991784045915,0.0341991784045915,0.0606547818768653,0.0546788217779648,0.00607542464199609,0.0281237537625954,0,0,1,0.2125,0.2125,0.424260453225126,1,closed_loop_monte_carlo,ok,ok,-118.308779741517
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,70,71,0.0310540056211312,0.0310540056211312,0.0469607632018431,0.0392365406106361,0.00435961562340401,0.0264360545174118,0,0.000258335480315425,0.982142857142857,0.194642857142857,0.2125,0.392452984299948,1,closed_loop_monte_carlo,ok,ok,-134.285447655088
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,77,78,0.0462842981179306,0.0462842981179306,0.12466129594626,0.116710062760574,0.0129677847511749,0.0284422756046611,0.00487423776209455,0,0.803571428571429,0.0160714285714286,0.2125,0.417058571180903,1,closed_loop_monte_carlo,ok,ok,-151.181497078615
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,84,85,0.034464266308085,0.034464266308085,0.0793000142044825,0.0712729304822372,0.00791921449802636,0.0250061774070251,0.00153887440303353,0,0.910714285714286,0.123214285714286,0.2125,0.371506132817864,1,closed_loop_monte_carlo,ok,ok,-168.291152328548
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,91,92,0.0453298716478405,0.0453298716478405,0.118256934724237,0.11302085723395,0.0125578730259944,0.0229401213970788,0.00983187722476726,0,0.714285714285714,-0.0732142857142857,0.255357142857143,0.337210303419246,1,closed_loop_monte_carlo,ok,ok,-187.513773178539
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,98,99,0.0446695747579857,0.0446695747579857,0.124823236892411,0.115867997711151,0.0128742219679057,0.0222159944045175,0.00957935838556252,0,0.732142857142857,-0.0553571428571429,0.244642857142857,0.324815071476546,1,closed_loop_monte_carlo,ok,ok,-201.053060696338
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/observation_noise/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,105,106,0.033786854626938,0.033786854626938,0.0880293110732758,0.0807995329817724,0.0089777258868636,0.0208537259559782,0.00395540278409626,0,0.857142857142857,0.0696428571428571,0.2125,0.311286803216274,1,closed_loop_monte_carlo,ok,ok,-214.075680108016
